,id.orig_p,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,label
17752,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17753,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17754,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17755,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17756,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17757,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17758,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17759,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17760,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17761,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17762,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17763,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17764,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17765,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17766,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17767,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17768,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17769,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17770,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17771,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17772,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17773,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17774,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17775,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17776,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17777,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17778,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17779,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17780,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17781,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17782,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17783,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17784,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17785,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17786,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17787,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17788,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17789,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17790,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17791,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17792,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17793,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17794,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17795,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17796,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17797,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17798,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17799,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17800,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17801,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17802,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17803,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17804,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17805,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17806,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17807,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17808,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17809,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17810,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17811,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17812,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17813,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17814,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17815,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17816,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17817,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17818,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17819,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17820,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17821,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17822,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17823,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17824,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17825,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17826,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17827,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17828,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17829,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17830,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17831,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17832,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17833,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17834,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17835,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17836,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17837,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17838,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17839,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17840,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17841,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17842,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17843,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17844,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17845,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17846,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17847,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17848,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17849,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17850,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17851,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17852,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17853,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17854,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17855,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17856,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17857,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17858,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17859,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17860,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17861,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17862,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17863,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17864,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17865,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17866,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17867,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17868,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17869,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17870,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17871,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17872,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17873,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17874,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17875,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17876,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17877,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17878,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17879,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17880,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17881,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17882,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17883,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17884,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17885,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17886,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17887,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17888,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17889,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17890,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17891,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17892,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17893,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17894,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17895,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17896,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17897,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17898,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17899,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17900,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17901,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17902,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17903,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17904,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17905,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17906,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17907,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17908,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17909,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17910,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17911,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17912,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17913,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17914,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17915,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17916,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17917,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17918,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17919,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17920,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17921,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17922,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17923,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17924,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17925,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17926,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17927,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17928,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17929,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17930,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17931,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17932,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17933,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17934,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17935,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17936,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17937,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17938,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17939,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17940,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17941,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17942,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17943,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17944,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17945,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17946,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17947,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17948,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17949,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17950,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17951,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17952,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17953,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17954,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17955,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17956,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17957,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17958,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17959,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17960,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17961,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17962,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17963,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17964,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17965,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17966,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17967,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17968,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17969,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17970,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17971,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17972,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17973,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17974,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17975,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17976,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17977,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17978,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17979,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17980,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17981,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17982,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17983,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17984,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17985,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17986,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17987,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17988,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17989,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17990,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17991,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17992,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17993,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17994,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17995,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17996,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17997,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17998,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
17999,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18000,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18001,58097,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18002,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18003,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18004,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18005,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18006,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18007,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18008,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18009,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18010,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18011,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18012,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18013,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18014,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18015,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18016,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18017,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18018,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18019,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18020,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18021,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18022,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18023,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18024,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18025,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18026,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18027,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18028,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18029,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18030,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18031,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18032,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18033,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18034,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18035,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18036,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18037,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18038,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18039,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18040,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18041,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18042,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18043,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18044,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18045,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18046,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18047,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18048,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18049,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18050,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18051,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18052,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18053,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18054,35101,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18055,26216,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18056,58752,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18057,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18058,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18059,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18060,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18061,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18062,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18063,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18064,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18065,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18066,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18067,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18068,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18069,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18070,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18071,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18072,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18073,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18074,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18075,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18076,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18077,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18078,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18079,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18080,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18081,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18082,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18083,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18084,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18085,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18086,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18087,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18088,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18089,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18090,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18091,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18092,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18093,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18094,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18095,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18096,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18097,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18098,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18099,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18100,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18101,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18102,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18103,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18104,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18105,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18106,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18107,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18108,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18109,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18110,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18111,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18112,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18113,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18114,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18115,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18116,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18117,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18118,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18119,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18120,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18121,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18122,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18123,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18124,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18125,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18126,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
18127,65279,80,tcp,,,,,OTH,0,C,0,0,0,0,Malicious
